lambda,p,avg_N,total_N,total_time,prop_sparsity,N_1,N_2,N_3,N_4,N_5
9.207044266395327,0.13636636940937574,9.4,47.0,6.15951,0.13333333333333333,12.0,14.0,7.0,3.0,11.0
9.207044266395327,0.13636636940937574,9.4,47.0,6.15951,0.13333333333333333,12.0,14.0,7.0,3.0,11.0
9.207044266395327,0.13636636940937574,9.4,47.0,6.15951,0.13333333333333333,12.0,14.0,7.0,3.0,11.0
9.207044266395327,0.13636636940937574,9.4,47.0,6.15951,0.13333333333333333,12.0,14.0,7.0,3.0,11.0
9.207044266395327,0.13636636940937574,9.4,47.0,6.15951,0.13333333333333333,12.0,14.0,7.0,3.0,11.0
9.791318295398225,0.15624093551582516,8.4,42.0,6.15951,0.13333333333333333,8.0,9.0,12.0,3.0,10.0
9.791318295398225,0.15624093551582516,8.4,42.0,6.15951,0.13333333333333333,8.0,9.0,12.0,3.0,10.0
9.791318295398225,0.15624093551582516,8.4,42.0,6.15951,0.13333333333333333,8.0,9.0,12.0,3.0,10.0
9.791318295398225,0.15624093551582516,8.4,42.0,6.15951,0.13333333333333333,8.0,9.0,12.0,3.0,10.0
9.791318295398225,0.15624093551582516,8.4,42.0,6.15951,0.13333333333333333,8.0,9.0,12.0,3.0,10.0
9.791318295398225,0.15624093551582516,8.4,42.0,6.15951,0.13333333333333333,8.0,9.0,12.0,3.0,10.0
9.791318295398225,0.15624093551582516,8.4,42.0,6.15951,0.13333333333333333,8.0,9.0,12.0,3.0,10.0
8.982363821009905,0.18291119024120986,8.2,41.0,6.15951,0.13333333333333333,12.0,8.0,10.0,4.0,7.0
8.982363821009905,0.18291119024120986,8.2,41.0,6.15951,0.13333333333333333,12.0,8.0,10.0,4.0,7.0
8.982363821009905,0.18291119024120986,8.2,41.0,6.15951,0.13333333333333333,12.0,8.0,10.0,4.0,7.0
7.736383236961862,0.17571239138571637,8.4,42.0,6.15951,0.13333333333333333,10.0,14.0,6.0,4.0,8.0
7.736383236961862,0.17571239138571637,8.4,42.0,6.15951,0.13333333333333333,10.0,14.0,6.0,4.0,8.0
7.736383236961862,0.17571239138571637,8.4,42.0,6.15951,0.13333333333333333,10.0,14.0,6.0,4.0,8.0
7.736383236961862,0.17571239138571637,8.4,42.0,6.15951,0.13333333333333333,10.0,14.0,6.0,4.0,8.0
5.091648364460005,0.26014587129618655,5.2,26.0,6.15951,0.13333333333333333,4.0,8.0,4.0,4.0,6.0
5.091648364460005,0.26014587129618655,5.2,26.0,6.15951,0.13333333333333333,4.0,8.0,4.0,4.0,6.0
5.091648364460005,0.26014587129618655,5.2,26.0,6.15951,0.13333333333333333,4.0,8.0,4.0,4.0,6.0
5.091648364460005,0.26014587129618655,5.2,26.0,6.15951,0.13333333333333333,4.0,8.0,4.0,4.0,6.0
5.091648364460005,0.26014587129618655,5.2,26.0,6.15951,0.13333333333333333,4.0,8.0,4.0,4.0,6.0
5.091648364460005,0.26014587129618655,5.2,26.0,6.15951,0.13333333333333333,4.0,8.0,4.0,4.0,6.0
5.091648364460005,0.26014587129618655,5.2,26.0,6.15951,0.13333333333333333,4.0,8.0,4.0,4.0,6.0
5.091648364460005,0.26014587129618655,5.2,26.0,6.15951,0.13333333333333333,4.0,8.0,4.0,4.0,6.0
5.4078945348321685,0.31358372845612287,4.8,24.0,6.15951,0.13333333333333333,5.0,5.0,5.0,3.0,6.0
5.4078945348321685,0.31358372845612287,4.8,24.0,6.15951,0.13333333333333333,5.0,5.0,5.0,3.0,6.0
5.4078945348321685,0.31358372845612287,4.8,24.0,6.15951,0.13333333333333333,5.0,5.0,5.0,3.0,6.0
5.4078945348321685,0.31358372845612287,4.8,24.0,6.15951,0.13333333333333333,5.0,5.0,5.0,3.0,6.0
5.4078945348321685,0.31358372845612287,4.8,24.0,6.15951,0.13333333333333333,5.0,5.0,5.0,3.0,6.0
5.4078945348321685,0.31358372845612287,4.8,24.0,6.15951,0.13333333333333333,5.0,5.0,5.0,3.0,6.0
5.4078945348321685,0.31358372845612287,4.8,24.0,6.15951,0.13333333333333333,5.0,5.0,5.0,3.0,6.0
5.4078945348321685,0.31358372845612287,4.8,24.0,6.15951,0.13333333333333333,5.0,5.0,5.0,3.0,6.0
5.4078945348321685,0.31358372845612287,4.8,24.0,6.15951,0.13333333333333333,5.0,5.0,5.0,3.0,6.0
5.4078945348321685,0.31358372845612287,4.8,24.0,6.15951,0.13333333333333333,5.0,5.0,5.0,3.0,6.0
5.4078945348321685,0.31358372845612287,4.8,24.0,6.15951,0.13333333333333333,5.0,5.0,5.0,3.0,6.0
5.4078945348321685,0.31358372845612287,4.8,24.0,6.15951,0.13333333333333333,5.0,5.0,5.0,3.0,6.0
5.4078945348321685,0.31358372845612287,4.8,24.0,6.15951,0.13333333333333333,5.0,5.0,5.0,3.0,6.0
5.4078945348321685,0.31358372845612287,4.8,24.0,6.15951,0.13333333333333333,5.0,5.0,5.0,3.0,6.0
5.4078945348321685,0.31358372845612287,4.8,24.0,6.15951,0.13333333333333333,5.0,5.0,5.0,3.0,6.0
5.4078945348321685,0.31358372845612287,4.8,24.0,6.15951,0.13333333333333333,5.0,5.0,5.0,3.0,6.0
5.4078945348321685,0.31358372845612287,4.8,24.0,6.15951,0.13333333333333333,5.0,5.0,5.0,3.0,6.0
5.4078945348321685,0.31358372845612287,4.8,24.0,6.15951,0.13333333333333333,5.0,5.0,5.0,3.0,6.0
5.4078945348321685,0.31358372845612287,4.8,24.0,6.15951,0.13333333333333333,5.0,5.0,5.0,3.0,6.0
5.4078945348321685,0.31358372845612287,4.8,24.0,6.15951,0.13333333333333333,5.0,5.0,5.0,3.0,6.0
5.4078945348321685,0.31358372845612287,4.8,24.0,6.15951,0.13333333333333333,5.0,5.0,5.0,3.0,6.0
5.4078945348321685,0.31358372845612287,4.8,24.0,6.15951,0.13333333333333333,5.0,5.0,5.0,3.0,6.0
5.4078945348321685,0.31358372845612287,4.8,24.0,6.15951,0.13333333333333333,5.0,5.0,5.0,3.0,6.0
5.4078945348321685,0.31358372845612287,4.8,24.0,6.15951,0.13333333333333333,5.0,5.0,5.0,3.0,6.0
5.4078945348321685,0.31358372845612287,4.8,24.0,6.15951,0.13333333333333333,5.0,5.0,5.0,3.0,6.0
5.4078945348321685,0.31358372845612287,4.8,24.0,6.15951,0.13333333333333333,5.0,5.0,5.0,3.0,6.0
5.4078945348321685,0.31358372845612287,4.8,24.0,6.15951,0.13333333333333333,5.0,5.0,5.0,3.0,6.0
5.4078945348321685,0.31358372845612287,4.8,24.0,6.15951,0.13333333333333333,5.0,5.0,5.0,3.0,6.0
5.4078945348321685,0.31358372845612287,4.8,24.0,6.15951,0.13333333333333333,5.0,5.0,5.0,3.0,6.0
5.4078945348321685,0.31358372845612287,4.8,24.0,6.15951,0.13333333333333333,5.0,5.0,5.0,3.0,6.0
5.06757041156574,0.3015656428100223,4.8,24.0,6.15951,0.13333333333333333,5.0,6.0,4.0,3.0,6.0
5.06757041156574,0.3015656428100223,4.8,24.0,6.15951,0.13333333333333333,5.0,6.0,4.0,3.0,6.0
5.06757041156574,0.3015656428100223,4.8,24.0,6.15951,0.13333333333333333,5.0,6.0,4.0,3.0,6.0
5.06757041156574,0.3015656428100223,4.8,24.0,6.15951,0.13333333333333333,5.0,6.0,4.0,3.0,6.0
5.06757041156574,0.3015656428100223,4.8,24.0,6.15951,0.13333333333333333,5.0,6.0,4.0,3.0,6.0
5.06757041156574,0.3015656428100223,4.8,24.0,6.15951,0.13333333333333333,5.0,6.0,4.0,3.0,6.0
5.06757041156574,0.3015656428100223,4.8,24.0,6.15951,0.13333333333333333,5.0,6.0,4.0,3.0,6.0
5.06757041156574,0.3015656428100223,4.8,24.0,6.15951,0.13333333333333333,5.0,6.0,4.0,3.0,6.0
5.06757041156574,0.3015656428100223,4.8,24.0,6.15951,0.13333333333333333,5.0,6.0,4.0,3.0,6.0
5.06757041156574,0.3015656428100223,4.8,24.0,6.15951,0.13333333333333333,5.0,6.0,4.0,3.0,6.0
5.06757041156574,0.3015656428100223,4.8,24.0,6.15951,0.13333333333333333,5.0,6.0,4.0,3.0,6.0
5.06757041156574,0.3015656428100223,4.8,24.0,6.15951,0.13333333333333333,5.0,6.0,4.0,3.0,6.0
5.06757041156574,0.3015656428100223,4.8,24.0,6.15951,0.13333333333333333,5.0,6.0,4.0,3.0,6.0
5.06757041156574,0.3015656428100223,4.8,24.0,6.15951,0.13333333333333333,5.0,6.0,4.0,3.0,6.0
5.06757041156574,0.3015656428100223,4.8,24.0,6.15951,0.13333333333333333,5.0,6.0,4.0,3.0,6.0
5.06757041156574,0.3015656428100223,4.8,24.0,6.15951,0.13333333333333333,5.0,6.0,4.0,3.0,6.0
5.06757041156574,0.3015656428100223,4.8,24.0,6.15951,0.13333333333333333,5.0,6.0,4.0,3.0,6.0
5.06757041156574,0.3015656428100223,4.8,24.0,6.15951,0.13333333333333333,5.0,6.0,4.0,3.0,6.0
5.06757041156574,0.3015656428100223,4.8,24.0,6.15951,0.13333333333333333,5.0,6.0,4.0,3.0,6.0
5.06757041156574,0.3015656428100223,4.8,24.0,6.15951,0.13333333333333333,5.0,6.0,4.0,3.0,6.0
5.06757041156574,0.3015656428100223,4.8,24.0,6.15951,0.13333333333333333,5.0,6.0,4.0,3.0,6.0
5.06757041156574,0.3015656428100223,4.8,24.0,6.15951,0.13333333333333333,5.0,6.0,4.0,3.0,6.0
5.06757041156574,0.3015656428100223,4.8,24.0,6.15951,0.13333333333333333,5.0,6.0,4.0,3.0,6.0
5.06757041156574,0.3015656428100223,4.8,24.0,6.15951,0.13333333333333333,5.0,6.0,4.0,3.0,6.0
5.06757041156574,0.3015656428100223,4.8,24.0,6.15951,0.13333333333333333,5.0,6.0,4.0,3.0,6.0
5.06757041156574,0.3015656428100223,4.8,24.0,6.15951,0.13333333333333333,5.0,6.0,4.0,3.0,6.0
5.06757041156574,0.3015656428100223,4.8,24.0,6.15951,0.13333333333333333,5.0,6.0,4.0,3.0,6.0
5.06757041156574,0.3015656428100223,4.8,24.0,6.15951,0.13333333333333333,5.0,6.0,4.0,3.0,6.0
5.06757041156574,0.3015656428100223,4.8,24.0,6.15951,0.13333333333333333,5.0,6.0,4.0,3.0,6.0
5.06757041156574,0.3015656428100223,4.8,24.0,6.15951,0.13333333333333333,5.0,6.0,4.0,3.0,6.0
5.06757041156574,0.3015656428100223,4.8,24.0,6.15951,0.13333333333333333,5.0,6.0,4.0,3.0,6.0
5.06757041156574,0.3015656428100223,4.8,24.0,6.15951,0.13333333333333333,5.0,6.0,4.0,3.0,6.0
5.06757041156574,0.3015656428100223,4.8,24.0,6.15951,0.13333333333333333,5.0,6.0,4.0,3.0,6.0
5.06757041156574,0.3015656428100223,4.8,24.0,6.15951,0.13333333333333333,5.0,6.0,4.0,3.0,6.0
5.06757041156574,0.3015656428100223,4.8,24.0,6.15951,0.13333333333333333,5.0,6.0,4.0,3.0,6.0
5.06757041156574,0.3015656428100223,4.8,24.0,6.15951,0.13333333333333333,5.0,6.0,4.0,3.0,6.0
5.06757041156574,0.3015656428100223,4.8,24.0,6.15951,0.13333333333333333,5.0,6.0,4.0,3.0,6.0
5.06757041156574,0.3015656428100223,4.8,24.0,6.15951,0.13333333333333333,5.0,6.0,4.0,3.0,6.0
5.06757041156574,0.3015656428100223,4.8,24.0,6.15951,0.13333333333333333,5.0,6.0,4.0,3.0,6.0
5.06757041156574,0.3015656428100223,4.8,24.0,6.15951,0.13333333333333333,5.0,6.0,4.0,3.0,6.0
5.06757041156574,0.3015656428100223,4.8,24.0,6.15951,0.13333333333333333,5.0,6.0,4.0,3.0,6.0
5.06757041156574,0.3015656428100223,4.8,24.0,6.15951,0.13333333333333333,5.0,6.0,4.0,3.0,6.0
5.06757041156574,0.3015656428100223,4.8,24.0,6.15951,0.13333333333333333,5.0,6.0,4.0,3.0,6.0
5.06757041156574,0.3015656428100223,4.8,24.0,6.15951,0.13333333333333333,5.0,6.0,4.0,3.0,6.0
5.06757041156574,0.3015656428100223,4.8,24.0,6.15951,0.13333333333333333,5.0,6.0,4.0,3.0,6.0
5.06757041156574,0.3015656428100223,4.8,24.0,6.15951,0.13333333333333333,5.0,6.0,4.0,3.0,6.0
5.06757041156574,0.3015656428100223,4.8,24.0,6.15951,0.13333333333333333,5.0,6.0,4.0,3.0,6.0
5.06757041156574,0.3015656428100223,4.8,24.0,6.15951,0.13333333333333333,5.0,6.0,4.0,3.0,6.0
5.06757041156574,0.3015656428100223,4.8,24.0,6.15951,0.13333333333333333,5.0,6.0,4.0,3.0,6.0
5.06757041156574,0.3015656428100223,4.8,24.0,6.15951,0.13333333333333333,5.0,6.0,4.0,3.0,6.0
5.06757041156574,0.3015656428100223,4.8,24.0,6.15951,0.13333333333333333,5.0,6.0,4.0,3.0,6.0
5.06757041156574,0.3015656428100223,4.8,24.0,6.15951,0.13333333333333333,5.0,6.0,4.0,3.0,6.0
5.06757041156574,0.3015656428100223,4.8,24.0,6.15951,0.13333333333333333,5.0,6.0,4.0,3.0,6.0
5.06757041156574,0.3015656428100223,4.8,24.0,6.15951,0.13333333333333333,5.0,6.0,4.0,3.0,6.0
5.06757041156574,0.3015656428100223,4.8,24.0,6.15951,0.13333333333333333,5.0,6.0,4.0,3.0,6.0
5.06757041156574,0.3015656428100223,4.8,24.0,6.15951,0.13333333333333333,5.0,6.0,4.0,3.0,6.0
5.06757041156574,0.3015656428100223,4.8,24.0,6.15951,0.13333333333333333,5.0,6.0,4.0,3.0,6.0
5.06757041156574,0.3015656428100223,4.8,24.0,6.15951,0.13333333333333333,5.0,6.0,4.0,3.0,6.0
5.06757041156574,0.3015656428100223,4.8,24.0,6.15951,0.13333333333333333,5.0,6.0,4.0,3.0,6.0
5.06757041156574,0.3015656428100223,4.8,24.0,6.15951,0.13333333333333333,5.0,6.0,4.0,3.0,6.0
5.078371567062774,0.39337124801408907,4.0,20.0,6.15951,0.13333333333333333,4.0,5.0,3.0,2.0,6.0
5.078371567062774,0.39337124801408907,4.0,20.0,6.15951,0.13333333333333333,4.0,5.0,3.0,2.0,6.0
5.078371567062774,0.39337124801408907,4.0,20.0,6.15951,0.13333333333333333,4.0,5.0,3.0,2.0,6.0
5.078371567062774,0.39337124801408907,4.0,20.0,6.15951,0.13333333333333333,4.0,5.0,3.0,2.0,6.0
5.078371567062774,0.39337124801408907,4.0,20.0,6.15951,0.13333333333333333,4.0,5.0,3.0,2.0,6.0
5.078371567062774,0.39337124801408907,4.0,20.0,6.15951,0.13333333333333333,4.0,5.0,3.0,2.0,6.0
5.078371567062774,0.39337124801408907,4.0,20.0,6.15951,0.13333333333333333,4.0,5.0,3.0,2.0,6.0
5.078371567062774,0.39337124801408907,4.0,20.0,6.15951,0.13333333333333333,4.0,5.0,3.0,2.0,6.0
5.078371567062774,0.39337124801408907,4.0,20.0,6.15951,0.13333333333333333,4.0,5.0,3.0,2.0,6.0
5.078371567062774,0.39337124801408907,4.0,20.0,6.15951,0.13333333333333333,4.0,5.0,3.0,2.0,6.0
5.078371567062774,0.39337124801408907,4.0,20.0,6.15951,0.13333333333333333,4.0,5.0,3.0,2.0,6.0
5.078371567062774,0.39337124801408907,4.0,20.0,6.15951,0.13333333333333333,4.0,5.0,3.0,2.0,6.0
5.078371567062774,0.39337124801408907,4.0,20.0,6.15951,0.13333333333333333,4.0,5.0,3.0,2.0,6.0
5.078371567062774,0.39337124801408907,4.0,20.0,6.15951,0.13333333333333333,4.0,5.0,3.0,2.0,6.0
5.078371567062774,0.39337124801408907,4.0,20.0,6.15951,0.13333333333333333,4.0,5.0,3.0,2.0,6.0
5.078371567062774,0.39337124801408907,4.0,20.0,6.15951,0.13333333333333333,4.0,5.0,3.0,2.0,6.0
5.078371567062774,0.39337124801408907,4.0,20.0,6.15951,0.13333333333333333,4.0,5.0,3.0,2.0,6.0
5.078371567062774,0.39337124801408907,4.0,20.0,6.15951,0.13333333333333333,4.0,5.0,3.0,2.0,6.0
5.078371567062774,0.39337124801408907,4.0,20.0,6.15951,0.13333333333333333,4.0,5.0,3.0,2.0,6.0
5.402771410964006,0.3253685476491159,3.8,19.0,6.15951,0.13333333333333333,3.0,6.0,6.0,2.0,2.0
5.402771410964006,0.3253685476491159,3.8,19.0,6.15951,0.13333333333333333,3.0,6.0,6.0,2.0,2.0
5.402771410964006,0.3253685476491159,3.8,19.0,6.15951,0.13333333333333333,3.0,6.0,6.0,2.0,2.0
5.402771410964006,0.3253685476491159,3.8,19.0,6.15951,0.13333333333333333,3.0,6.0,6.0,2.0,2.0
5.402771410964006,0.3253685476491159,3.8,19.0,6.15951,0.13333333333333333,3.0,6.0,6.0,2.0,2.0
5.402771410964006,0.3253685476491159,3.8,19.0,6.15951,0.13333333333333333,3.0,6.0,6.0,2.0,2.0
5.402771410964006,0.3253685476491159,3.8,19.0,6.15951,0.13333333333333333,3.0,6.0,6.0,2.0,2.0
5.402771410964006,0.3253685476491159,3.8,19.0,6.15951,0.13333333333333333,3.0,6.0,6.0,2.0,2.0
5.402771410964006,0.3253685476491159,3.8,19.0,6.15951,0.13333333333333333,3.0,6.0,6.0,2.0,2.0
5.248541321873593,0.15625624900952337,6.0,30.0,6.15951,0.13333333333333333,4.0,8.0,8.0,6.0,4.0
5.248541321873593,0.15625624900952337,6.0,30.0,6.15951,0.13333333333333333,4.0,8.0,8.0,6.0,4.0
5.248541321873593,0.15625624900952337,6.0,30.0,6.15951,0.13333333333333333,4.0,8.0,8.0,6.0,4.0
5.248541321873593,0.15625624900952337,6.0,30.0,6.15951,0.13333333333333333,4.0,8.0,8.0,6.0,4.0
5.248541321873593,0.15625624900952337,6.0,30.0,6.15951,0.13333333333333333,4.0,8.0,8.0,6.0,4.0
5.248541321873593,0.15625624900952337,6.0,30.0,6.15951,0.13333333333333333,4.0,8.0,8.0,6.0,4.0
5.1017890568171484,0.18099510280442951,8.0,40.0,6.15951,0.13333333333333333,9.0,8.0,9.0,7.0,7.0
5.1017890568171484,0.18099510280442951,8.0,40.0,6.15951,0.13333333333333333,9.0,8.0,9.0,7.0,7.0
5.1017890568171484,0.18099510280442951,8.0,40.0,6.15951,0.13333333333333333,9.0,8.0,9.0,7.0,7.0
5.1017890568171484,0.18099510280442951,8.0,40.0,6.15951,0.13333333333333333,9.0,8.0,9.0,7.0,7.0
5.1017890568171484,0.18099510280442951,8.0,40.0,6.15951,0.13333333333333333,9.0,8.0,9.0,7.0,7.0
5.1017890568171484,0.18099510280442951,8.0,40.0,6.15951,0.13333333333333333,9.0,8.0,9.0,7.0,7.0
5.1017890568171484,0.18099510280442951,8.0,40.0,6.15951,0.13333333333333333,9.0,8.0,9.0,7.0,7.0
5.1017890568171484,0.18099510280442951,8.0,40.0,6.15951,0.13333333333333333,9.0,8.0,9.0,7.0,7.0
5.1017890568171484,0.18099510280442951,8.0,40.0,6.15951,0.13333333333333333,9.0,8.0,9.0,7.0,7.0
5.1017890568171484,0.18099510280442951,8.0,40.0,6.15951,0.13333333333333333,9.0,8.0,9.0,7.0,7.0
5.1017890568171484,0.18099510280442951,8.0,40.0,6.15951,0.13333333333333333,9.0,8.0,9.0,7.0,7.0
5.1017890568171484,0.18099510280442951,8.0,40.0,6.15951,0.13333333333333333,9.0,8.0,9.0,7.0,7.0
5.1017890568171484,0.18099510280442951,8.0,40.0,6.15951,0.13333333333333333,9.0,8.0,9.0,7.0,7.0
5.1017890568171484,0.18099510280442951,8.0,40.0,6.15951,0.13333333333333333,9.0,8.0,9.0,7.0,7.0
5.1017890568171484,0.18099510280442951,8.0,40.0,6.15951,0.13333333333333333,9.0,8.0,9.0,7.0,7.0
5.1017890568171484,0.18099510280442951,8.0,40.0,6.15951,0.13333333333333333,9.0,8.0,9.0,7.0,7.0
5.1017890568171484,0.18099510280442951,8.0,40.0,6.15951,0.13333333333333333,9.0,8.0,9.0,7.0,7.0
5.1017890568171484,0.18099510280442951,8.0,40.0,6.15951,0.13333333333333333,9.0,8.0,9.0,7.0,7.0
5.1017890568171484,0.18099510280442951,8.0,40.0,6.15951,0.13333333333333333,9.0,8.0,9.0,7.0,7.0
5.1017890568171484,0.18099510280442951,8.0,40.0,6.15951,0.13333333333333333,9.0,8.0,9.0,7.0,7.0
5.1017890568171484,0.18099510280442951,8.0,40.0,6.15951,0.13333333333333333,9.0,8.0,9.0,7.0,7.0
4.535641083244181,0.18262912765206518,5.4,27.0,6.15951,0.13333333333333333,4.0,8.0,6.0,4.0,5.0
5.020875872746258,0.24986553508662904,5.2,26.0,6.15951,0.13333333333333333,3.0,8.0,6.0,4.0,5.0
5.020875872746258,0.24986553508662904,5.2,26.0,6.15951,0.13333333333333333,3.0,8.0,6.0,4.0,5.0
5.020875872746258,0.24986553508662904,5.2,26.0,6.15951,0.13333333333333333,3.0,8.0,6.0,4.0,5.0
5.020875872746258,0.24986553508662904,5.2,26.0,6.15951,0.13333333333333333,3.0,8.0,6.0,4.0,5.0
5.020875872746258,0.24986553508662904,5.2,26.0,6.15951,0.13333333333333333,3.0,8.0,6.0,4.0,5.0
5.520735553137384,0.27577396833840284,6.2,31.0,6.15951,0.13333333333333333,4.0,8.0,8.0,4.0,7.0
5.520735553137384,0.27577396833840284,6.2,31.0,6.15951,0.13333333333333333,4.0,8.0,8.0,4.0,7.0
5.520735553137384,0.27577396833840284,6.2,31.0,6.15951,0.13333333333333333,4.0,8.0,8.0,4.0,7.0
5.520735553137384,0.27577396833840284,6.2,31.0,6.15951,0.13333333333333333,4.0,8.0,8.0,4.0,7.0
5.520735553137384,0.27577396833840284,6.2,31.0,6.15951,0.13333333333333333,4.0,8.0,8.0,4.0,7.0
5.520735553137384,0.27577396833840284,6.2,31.0,6.15951,0.13333333333333333,4.0,8.0,8.0,4.0,7.0
5.520735553137384,0.27577396833840284,6.2,31.0,6.15951,0.13333333333333333,4.0,8.0,8.0,4.0,7.0
5.520735553137384,0.27577396833840284,6.2,31.0,6.15951,0.13333333333333333,4.0,8.0,8.0,4.0,7.0
5.520735553137384,0.27577396833840284,6.2,31.0,6.15951,0.13333333333333333,4.0,8.0,8.0,4.0,7.0
5.520735553137384,0.27577396833840284,6.2,31.0,6.15951,0.13333333333333333,4.0,8.0,8.0,4.0,7.0
5.520735553137384,0.27577396833840284,6.2,31.0,6.15951,0.13333333333333333,4.0,8.0,8.0,4.0,7.0
5.520735553137384,0.27577396833840284,6.2,31.0,6.15951,0.13333333333333333,4.0,8.0,8.0,4.0,7.0
6.763788585799889,0.2634069719278018,5.4,27.0,6.15951,0.13333333333333333,6.0,7.0,6.0,1.0,7.0
6.909265281416279,0.32186833300009304,5.2,26.0,6.15951,0.13333333333333333,5.0,9.0,4.0,2.0,6.0
6.909265281416279,0.32186833300009304,5.2,26.0,6.15951,0.13333333333333333,5.0,9.0,4.0,2.0,6.0
6.909265281416279,0.32186833300009304,5.2,26.0,6.15951,0.13333333333333333,5.0,9.0,4.0,2.0,6.0
6.909265281416279,0.32186833300009304,5.2,26.0,6.15951,0.13333333333333333,5.0,9.0,4.0,2.0,6.0
6.909265281416279,0.32186833300009304,5.2,26.0,6.15951,0.13333333333333333,5.0,9.0,4.0,2.0,6.0
6.909265281416279,0.32186833300009304,5.2,26.0,6.15951,0.13333333333333333,5.0,9.0,4.0,2.0,6.0
6.909265281416279,0.32186833300009304,5.2,26.0,6.15951,0.13333333333333333,5.0,9.0,4.0,2.0,6.0
6.909265281416279,0.32186833300009304,5.2,26.0,6.15951,0.13333333333333333,5.0,9.0,4.0,2.0,6.0
6.909265281416279,0.32186833300009304,5.2,26.0,6.15951,0.13333333333333333,5.0,9.0,4.0,2.0,6.0
6.909265281416279,0.32186833300009304,5.2,26.0,6.15951,0.13333333333333333,5.0,9.0,4.0,2.0,6.0
6.909265281416279,0.32186833300009304,5.2,26.0,6.15951,0.13333333333333333,5.0,9.0,4.0,2.0,6.0
6.909265281416279,0.32186833300009304,5.2,26.0,6.15951,0.13333333333333333,5.0,9.0,4.0,2.0,6.0
6.909265281416279,0.32186833300009304,5.2,26.0,6.15951,0.13333333333333333,5.0,9.0,4.0,2.0,6.0
6.909265281416279,0.32186833300009304,5.2,26.0,6.15951,0.13333333333333333,5.0,9.0,4.0,2.0,6.0
6.909265281416279,0.32186833300009304,5.2,26.0,6.15951,0.13333333333333333,5.0,9.0,4.0,2.0,6.0
6.909265281416279,0.32186833300009304,5.2,26.0,6.15951,0.13333333333333333,5.0,9.0,4.0,2.0,6.0
7.8969413170977845,0.25088320546077547,5.8,29.0,6.15951,0.13333333333333333,5.0,9.0,5.0,3.0,7.0
7.8969413170977845,0.25088320546077547,5.8,29.0,6.15951,0.13333333333333333,5.0,9.0,5.0,3.0,7.0
7.8969413170977845,0.25088320546077547,5.8,29.0,6.15951,0.13333333333333333,5.0,9.0,5.0,3.0,7.0
7.8969413170977845,0.25088320546077547,5.8,29.0,6.15951,0.13333333333333333,5.0,9.0,5.0,3.0,7.0
7.8969413170977845,0.25088320546077547,5.8,29.0,6.15951,0.13333333333333333,5.0,9.0,5.0,3.0,7.0
7.8969413170977845,0.25088320546077547,5.8,29.0,6.15951,0.13333333333333333,5.0,9.0,5.0,3.0,7.0
7.8969413170977845,0.25088320546077547,5.8,29.0,6.15951,0.13333333333333333,5.0,9.0,5.0,3.0,7.0
7.8969413170977845,0.25088320546077547,5.8,29.0,6.15951,0.13333333333333333,5.0,9.0,5.0,3.0,7.0
7.8969413170977845,0.25088320546077547,5.8,29.0,6.15951,0.13333333333333333,5.0,9.0,5.0,3.0,7.0
7.8969413170977845,0.25088320546077547,5.8,29.0,6.15951,0.13333333333333333,5.0,9.0,5.0,3.0,7.0
7.8969413170977845,0.25088320546077547,5.8,29.0,6.15951,0.13333333333333333,5.0,9.0,5.0,3.0,7.0
7.8969413170977845,0.25088320546077547,5.8,29.0,6.15951,0.13333333333333333,5.0,9.0,5.0,3.0,7.0
7.8969413170977845,0.25088320546077547,5.8,29.0,6.15951,0.13333333333333333,5.0,9.0,5.0,3.0,7.0
7.8969413170977845,0.25088320546077547,5.8,29.0,6.15951,0.13333333333333333,5.0,9.0,5.0,3.0,7.0
7.8969413170977845,0.25088320546077547,5.8,29.0,6.15951,0.13333333333333333,5.0,9.0,5.0,3.0,7.0
7.8969413170977845,0.25088320546077547,5.8,29.0,6.15951,0.13333333333333333,5.0,9.0,5.0,3.0,7.0
7.8969413170977845,0.25088320546077547,5.8,29.0,6.15951,0.13333333333333333,5.0,9.0,5.0,3.0,7.0
7.8969413170977845,0.25088320546077547,5.8,29.0,6.15951,0.13333333333333333,5.0,9.0,5.0,3.0,7.0
7.8969413170977845,0.25088320546077547,5.8,29.0,6.15951,0.13333333333333333,5.0,9.0,5.0,3.0,7.0
6.487313390686436,0.18144683357471267,6.2,31.0,6.15951,0.13333333333333333,5.0,9.0,7.0,3.0,7.0
6.487313390686436,0.18144683357471267,6.2,31.0,6.15951,0.13333333333333333,5.0,9.0,7.0,3.0,7.0
6.487313390686436,0.18144683357471267,6.2,31.0,6.15951,0.13333333333333333,5.0,9.0,7.0,3.0,7.0
6.487313390686436,0.18144683357471267,6.2,31.0,6.15951,0.13333333333333333,5.0,9.0,7.0,3.0,7.0
6.487313390686436,0.18144683357471267,6.2,31.0,6.15951,0.13333333333333333,5.0,9.0,7.0,3.0,7.0
6.487313390686436,0.18144683357471267,6.2,31.0,6.15951,0.13333333333333333,5.0,9.0,7.0,3.0,7.0
6.487313390686436,0.18144683357471267,6.2,31.0,6.15951,0.13333333333333333,5.0,9.0,7.0,3.0,7.0
6.487313390686436,0.18144683357471267,6.2,31.0,6.15951,0.13333333333333333,5.0,9.0,7.0,3.0,7.0
6.487313390686436,0.18144683357471267,6.2,31.0,6.15951,0.13333333333333333,5.0,9.0,7.0,3.0,7.0
